timestamp,open,high,low,close,volume
2025-08-28 16:00:00,1.3200,1.3300,1.3200,1.3300,244223
2025-08-28 15:59:00,1.3200,1.3300,1.3200,1.3250,38441
2025-08-28 15:58:00,1.3250,1.3253,1.3200,1.3200,69947
2025-08-28 15:57:00,1.3200,1.3250,1.3200,1.3200,14498
2025-08-28 15:56:00,1.3250,1.3250,1.3200,1.3250,9576
2025-08-28 15:55:00,1.3250,1.3282,1.3200,1.3250,40575
2025-08-28 15:54:00,1.3250,1.3300,1.3200,1.3250,20855
2025-08-28 15:53:00,1.3250,1.3250,1.3200,1.3250,3672
2025-08-28 15:52:00,1.3250,1.3300,1.3250,1.3250,3251
2025-08-28 15:51:00,1.3250,1.3250,1.3200,1.3200,16646
2025-08-28 15:50:00,1.3300,1.3300,1.3200,1.3250,55407
2025-08-28 15:49:00,1.3250,1.3254,1.3201,1.3250,3309
2025-08-28 15:48:00,1.3250,1.3250,1.3250,1.3250,1508
2025-08-28 15:47:00,1.3250,1.3254,1.3201,1.3201,4936
2025-08-28 15:46:00,1.3250,1.3250,1.3250,1.3250,1787
2025-08-28 15:45:00,1.3250,1.3300,1.3200,1.3250,7441
2025-08-28 15:44:00,1.3250,1.3250,1.3250,1.3250,850
2025-08-28 15:43:00,1.3250,1.3250,1.3250,1.3250,2675
2025-08-28 15:42:00,1.3250,1.3250,1.3250,1.3250,2678
2025-08-28 15:41:00,1.3300,1.3350,1.3250,1.3250,64616
2025-08-28 15:40:00,1.3350,1.3350,1.3300,1.3300,545
2025-08-28 15:39:00,1.3300,1.3350,1.3300,1.3300,1665
2025-08-28 15:37:00,1.3300,1.3300,1.3300,1.3300,1628
2025-08-28 15:36:00,1.3300,1.3300,1.3300,1.3300,933
2025-08-28 15:35:00,1.3300,1.3301,1.3300,1.3300,1790
2025-08-28 15:34:00,1.3350,1.3350,1.3300,1.3300,881
2025-08-28 15:33:00,1.3300,1.3300,1.3300,1.3300,402
2025-08-28 15:32:00,1.3300,1.3350,1.3300,1.3300,2930
2025-08-28 15:31:00,1.3300,1.3350,1.3300,1.3300,549
2025-08-28 15:30:00,1.3300,1.3300,1.3300,1.3300,19719
2025-08-28 15:29:00,1.3350,1.3350,1.3350,1.3350,445
2025-08-28 15:28:00,1.3300,1.3300,1.3300,1.3300,914
2025-08-28 15:27:00,1.3300,1.3400,1.3300,1.3300,3850
2025-08-28 15:26:00,1.3350,1.3350,1.3300,1.3350,2845
2025-08-28 15:25:00,1.3350,1.3350,1.3350,1.3350,841
2025-08-28 15:24:00,1.3300,1.3350,1.3300,1.3301,1148
2025-08-28 15:23:00,1.3300,1.3300,1.3300,1.3300,285
2025-08-28 15:22:00,1.3350,1.3350,1.3300,1.3350,739
2025-08-28 15:21:00,1.3350,1.3350,1.3300,1.3301,1162
2025-08-28 15:20:00,1.3300,1.3350,1.3300,1.3350,538
2025-08-28 15:18:00,1.3350,1.3350,1.3350,1.3350,314
2025-08-28 15:17:00,1.3300,1.3300,1.3300,1.3300,149
2025-08-28 15:16:00,1.3300,1.3350,1.3300,1.3350,627
2025-08-28 15:15:00,1.3300,1.3300,1.3300,1.3300,1065
2025-08-28 15:14:00,1.3300,1.3350,1.3300,1.3350,627
2025-08-28 15:13:00,1.3350,1.3350,1.3350,1.3350,618
2025-08-28 15:12:00,1.3300,1.3350,1.3300,1.3350,593
2025-08-28 15:11:00,1.3350,1.3350,1.3300,1.3300,12837
2025-08-28 15:10:00,1.3350,1.3355,1.3300,1.3355,485
2025-08-28 15:09:00,1.3300,1.3350,1.3300,1.3300,885
2025-08-28 15:08:00,1.3300,1.3400,1.3300,1.3350,1245
2025-08-28 15:07:00,1.3350,1.3350,1.3300,1.3300,3197
2025-08-28 15:06:00,1.3300,1.3300,1.3300,1.3300,7101
2025-08-28 15:05:00,1.3300,1.3305,1.3300,1.3305,903
2025-08-28 15:04:00,1.3300,1.3300,1.3300,1.3300,824
2025-08-28 15:03:00,1.3300,1.3350,1.3300,1.3350,609
2025-08-28 15:02:00,1.3300,1.3356,1.3300,1.3356,20531
2025-08-28 15:01:00,1.3300,1.3350,1.3250,1.3324,109410
2025-08-28 15:00:00,1.3300,1.3300,1.3300,1.3300,2592
2025-08-28 14:59:00,1.3300,1.3350,1.3300,1.3350,1051
2025-08-28 14:58:00,1.3300,1.3300,1.3300,1.3300,282
2025-08-28 14:57:00,1.3300,1.3300,1.3300,1.3300,2413
2025-08-28 14:56:00,1.3350,1.3350,1.3300,1.3300,4465
2025-08-28 14:55:00,1.3300,1.3350,1.3300,1.3300,620
2025-08-28 14:54:00,1.3300,1.3305,1.3300,1.3305,294
2025-08-28 14:53:00,1.3300,1.3300,1.3300,1.3300,1173
2025-08-28 14:52:00,1.3350,1.3350,1.3300,1.3300,488
2025-08-28 14:51:00,1.3300,1.3350,1.3300,1.3350,2293
2025-08-28 14:50:00,1.3304,1.3304,1.3300,1.3300,1754
2025-08-28 14:49:00,1.3300,1.3300,1.3300,1.3300,278
2025-08-28 14:48:00,1.3300,1.3335,1.3300,1.3300,2438
2025-08-28 14:47:00,1.3350,1.3350,1.3300,1.3350,6331
2025-08-28 14:46:00,1.3300,1.3350,1.3300,1.3350,899
2025-08-28 14:45:00,1.3353,1.3399,1.3300,1.3345,1213
2025-08-28 14:44:00,1.3350,1.3350,1.3300,1.3300,1385
2025-08-28 14:43:00,1.3300,1.3365,1.3300,1.3350,1397
2025-08-28 14:42:00,1.3300,1.3300,1.3300,1.3300,183
2025-08-28 14:41:00,1.3400,1.3400,1.3400,1.3400,357
2025-08-28 14:40:00,1.3400,1.3400,1.3300,1.3350,894
2025-08-28 14:39:00,1.3350,1.3399,1.3300,1.3300,1419
2025-08-28 14:37:00,1.3300,1.3300,1.3300,1.3300,233
2025-08-28 14:36:00,1.3300,1.3300,1.3300,1.3300,592
2025-08-28 14:35:00,1.3300,1.3354,1.3300,1.3354,816
2025-08-28 14:33:00,1.3300,1.3300,1.3300,1.3300,306
2025-08-28 14:31:00,1.3350,1.3350,1.3300,1.3350,1439
2025-08-28 14:30:00,1.3300,1.3350,1.3300,1.3350,1218
2025-08-28 14:29:00,1.3350,1.3350,1.3300,1.3300,926
2025-08-28 14:28:00,1.3300,1.3300,1.3300,1.3300,179
2025-08-28 14:26:00,1.3353,1.3353,1.3300,1.3303,9210
2025-08-28 14:25:00,1.3300,1.3350,1.3300,1.3300,12790
2025-08-28 14:24:00,1.3350,1.3350,1.3350,1.3350,1188
2025-08-28 14:23:00,1.3350,1.3350,1.3300,1.3300,2048
2025-08-28 14:22:00,1.3300,1.3350,1.3300,1.3350,356
2025-08-28 14:20:00,1.3350,1.3350,1.3350,1.3350,696
2025-08-28 14:19:00,1.3350,1.3350,1.3350,1.3350,200
2025-08-28 14:18:00,1.3350,1.3350,1.3300,1.3300,1211
2025-08-28 14:16:00,1.3350,1.3350,1.3350,1.3350,184
2025-08-28 14:15:00,1.3300,1.3300,1.3300,1.3300,244
2025-08-28 14:14:00,1.3350,1.3350,1.3350,1.3350,1385
2025-08-28 14:13:00,1.3350,1.3350,1.3350,1.3350,242
2025-08-28 14:12:00,1.3355,1.3355,1.3355,1.3355,264
2025-08-28 14:11:00,1.3350,1.3350,1.3300,1.3300,1717
2025-08-28 14:10:00,1.3300,1.3300,1.3300,1.3300,2046
2025-08-28 14:09:00,1.3300,1.3350,1.3300,1.3350,1500
2025-08-28 14:08:00,1.3350,1.3350,1.3300,1.3300,1235
2025-08-28 14:07:00,1.3300,1.3350,1.3300,1.3350,2348
2025-08-28 14:06:00,1.3350,1.3350,1.3300,1.3350,16314
2025-08-28 14:05:00,1.3350,1.3350,1.3350,1.3350,339
2025-08-28 14:04:00,1.3350,1.3350,1.3350,1.3350,405
2025-08-28 14:03:00,1.3350,1.3350,1.3350,1.3350,246
2025-08-28 14:02:00,1.3350,1.3400,1.3350,1.3400,2295
2025-08-28 14:01:00,1.3300,1.3399,1.3300,1.3399,10600
2025-08-28 14:00:00,1.3300,1.3300,1.3300,1.3300,207
2025-08-28 13:58:00,1.3400,1.3400,1.3350,1.3350,1055
2025-08-28 13:57:00,1.3250,1.3350,1.3250,1.3350,109507
2025-08-28 13:56:00,1.3250,1.3250,1.3200,1.3200,1303
2025-08-28 13:55:00,1.3250,1.3250,1.3250,1.3250,828
2025-08-28 13:54:00,1.3250,1.3250,1.3250,1.3250,831
2025-08-28 13:53:00,1.3250,1.3300,1.3250,1.3250,2964
2025-08-28 13:52:00,1.3250,1.3250,1.3250,1.3250,511
2025-08-28 13:51:00,1.3250,1.3250,1.3250,1.3250,501
2025-08-28 13:50:00,1.3250,1.3250,1.3250,1.3250,501
2025-08-28 13:48:00,1.3250,1.3250,1.3250,1.3250,12013
2025-08-28 13:47:00,1.3300,1.3300,1.3250,1.3250,424
2025-08-28 13:46:00,1.3250,1.3300,1.3250,1.3300,501
2025-08-28 13:45:00,1.3300,1.3300,1.3250,1.3250,1063
2025-08-28 13:44:00,1.3250,1.3250,1.3250,1.3250,300
2025-08-28 13:43:00,1.3250,1.3250,1.3250,1.3250,214
2025-08-28 13:42:00,1.3250,1.3300,1.3250,1.3250,26823
2025-08-28 13:41:00,1.3250,1.3250,1.3250,1.3250,1343
2025-08-28 13:40:00,1.3250,1.3250,1.3250,1.3250,2544
2025-08-28 13:39:00,1.3201,1.3250,1.3201,1.3250,10618
2025-08-28 13:38:00,1.3299,1.3299,1.3299,1.3299,255
2025-08-28 13:37:00,1.3250,1.3250,1.3250,1.3250,226
2025-08-28 13:36:00,1.3250,1.3250,1.3250,1.3250,204
2025-08-28 13:35:00,1.3200,1.3250,1.3200,1.3250,494
2025-08-28 13:34:00,1.3200,1.3250,1.3200,1.3250,1105
2025-08-28 13:33:00,1.3250,1.3250,1.3250,1.3250,213
2025-08-28 13:31:00,1.3200,1.3250,1.3200,1.3250,12200
2025-08-28 13:30:00,1.3200,1.3250,1.3200,1.3200,1971
2025-08-28 13:29:00,1.3200,1.3250,1.3200,1.3200,601
2025-08-28 13:28:00,1.3250,1.3250,1.3200,1.3200,8512
2025-08-28 13:27:00,1.3200,1.3200,1.3200,1.3200,100
2025-08-28 13:26:00,1.3200,1.3200,1.3200,1.3200,989
2025-08-28 13:25:00,1.3300,1.3350,1.3200,1.3200,33913
2025-08-28 13:24:00,1.3400,1.3400,1.3300,1.3300,4111
2025-08-28 13:23:00,1.3300,1.3300,1.3300,1.3300,100
2025-08-28 13:22:00,1.3300,1.3300,1.3300,1.3300,2960
2025-08-28 13:21:00,1.3300,1.3300,1.3300,1.3300,140
2025-08-28 13:20:00,1.3300,1.3300,1.3300,1.3300,115
2025-08-28 13:18:00,1.3350,1.3350,1.3300,1.3300,766
2025-08-28 13:17:00,1.3386,1.3386,1.3386,1.3386,500
2025-08-28 13:16:00,1.3300,1.3300,1.3300,1.3300,279
2025-08-28 13:15:00,1.3300,1.3300,1.3300,1.3300,121
2025-08-28 13:14:00,1.3300,1.3300,1.3300,1.3300,200
2025-08-28 13:13:00,1.3300,1.3365,1.3300,1.3365,4262
2025-08-28 13:12:00,1.3300,1.3300,1.3300,1.3300,235
2025-08-28 13:11:00,1.3344,1.3344,1.3344,1.3344,334
2025-08-28 13:10:00,1.3300,1.3300,1.3300,1.3300,301
2025-08-28 13:09:00,1.3300,1.3301,1.3300,1.3300,11374
2025-08-28 13:08:00,1.3350,1.3350,1.3300,1.3300,534
2025-08-28 13:07:00,1.3350,1.3350,1.3300,1.3300,752
2025-08-28 13:06:00,1.3300,1.3350,1.3300,1.3345,1626
2025-08-28 13:05:00,1.3350,1.3350,1.3350,1.3350,2975
2025-08-28 13:04:00,1.3300,1.3300,1.3300,1.3300,1300
2025-08-28 13:03:00,1.3300,1.3300,1.3300,1.3300,2612
2025-08-28 13:02:00,1.3300,1.3345,1.3300,1.3300,1000
2025-08-28 13:01:00,1.3300,1.3350,1.3300,1.3350,4124
2025-08-28 13:00:00,1.3350,1.3350,1.3300,1.3350,5495
2025-08-28 12:59:00,1.3300,1.3350,1.3300,1.3350,802
2025-08-28 12:58:00,1.3300,1.3350,1.3300,1.3300,1474
2025-08-28 12:57:00,1.3350,1.3350,1.3350,1.3350,381
2025-08-28 12:55:00,1.3350,1.3350,1.3350,1.3350,824
2025-08-28 12:54:00,1.3305,1.3350,1.3305,1.3350,239
2025-08-28 12:53:00,1.3350,1.3350,1.3349,1.3349,500
2025-08-28 12:52:00,1.3350,1.3350,1.3350,1.3350,10001
2025-08-28 12:51:00,1.3350,1.3350,1.3328,1.3350,4493
2025-08-28 12:50:00,1.3350,1.3350,1.3350,1.3350,373
2025-08-28 12:49:00,1.3350,1.3350,1.3350,1.3350,100
2025-08-28 12:48:00,1.3350,1.3350,1.3350,1.3350,224
2025-08-28 12:47:00,1.3400,1.3400,1.3400,1.3400,309
2025-08-28 12:46:00,1.3300,1.3300,1.3300,1.3300,200
2025-08-28 12:45:00,1.3350,1.3350,1.3300,1.3300,239
2025-08-28 12:44:00,1.3350,1.3350,1.3300,1.3350,432
2025-08-28 12:43:00,1.3350,1.3350,1.3300,1.3300,763
2025-08-28 12:42:00,1.3301,1.3350,1.3301,1.3350,5283
2025-08-28 12:40:00,1.3350,1.3350,1.3300,1.3300,10415
2025-08-28 12:39:00,1.3348,1.3350,1.3300,1.3300,2637
2025-08-28 12:37:00,1.3300,1.3350,1.3300,1.3300,1100
2025-08-28 12:36:00,1.3300,1.3300,1.3300,1.3300,201
2025-08-28 12:35:00,1.3300,1.3350,1.3300,1.3350,2836
2025-08-28 12:34:00,1.3350,1.3354,1.3300,1.3300,3572
2025-08-28 12:33:00,1.3300,1.3350,1.3300,1.3350,441
2025-08-28 12:32:00,1.3300,1.3300,1.3300,1.3300,450
2025-08-28 12:31:00,1.3300,1.3300,1.3300,1.3300,845
2025-08-28 12:30:00,1.3300,1.3350,1.3300,1.3300,1479
2025-08-28 12:29:00,1.3300,1.3359,1.3300,1.3341,3677
2025-08-28 12:28:00,1.3350,1.3400,1.3300,1.3350,3673
2025-08-28 12:27:00,1.3300,1.3350,1.3300,1.3300,927
2025-08-28 12:26:00,1.3300,1.3300,1.3300,1.3300,806
2025-08-28 12:25:00,1.3300,1.3350,1.3300,1.3350,921
2025-08-28 12:24:00,1.3300,1.3300,1.3300,1.3300,1201
2025-08-28 12:23:00,1.3350,1.3350,1.3300,1.3350,1334
2025-08-28 12:22:00,1.3350,1.3350,1.3350,1.3350,1630
2025-08-28 12:21:00,1.3300,1.3300,1.3300,1.3300,156
2025-08-28 12:20:00,1.3395,1.3395,1.3350,1.3350,294
2025-08-28 12:19:00,1.3300,1.3300,1.3300,1.3300,100
2025-08-28 12:17:00,1.3300,1.3300,1.3300,1.3300,100
2025-08-28 12:15:00,1.3350,1.3350,1.3350,1.3350,100
2025-08-28 12:13:00,1.3350,1.3350,1.3350,1.3350,102
2025-08-28 12:12:00,1.3350,1.3350,1.3301,1.3301,11976
2025-08-28 12:10:00,1.3350,1.3350,1.3350,1.3350,100
2025-08-28 12:09:00,1.3305,1.3305,1.3305,1.3305,105
2025-08-28 12:08:00,1.3350,1.3350,1.3350,1.3350,100
2025-08-28 12:06:00,1.3300,1.3350,1.3250,1.3305,14447
2025-08-28 12:05:00,1.3300,1.3300,1.3300,1.3300,623
2025-08-28 12:04:00,1.3300,1.3300,1.3250,1.3250,2382
2025-08-28 12:03:00,1.3300,1.3300,1.3200,1.3250,94668
2025-08-28 12:02:00,1.3238,1.3300,1.3238,1.3300,13501
2025-08-28 12:01:00,1.3250,1.3287,1.3250,1.3287,11876
2025-08-28 12:00:00,1.3250,1.3250,1.3250,1.3250,1482
2025-08-28 11:59:00,1.3250,1.3300,1.3200,1.3300,62543
2025-08-28 11:58:00,1.3300,1.3300,1.3250,1.3300,7201
2025-08-28 11:57:00,1.3300,1.3300,1.3250,1.3300,51132
2025-08-28 11:56:00,1.3250,1.3300,1.3200,1.3250,103548
2025-08-28 11:55:00,1.3205,1.3250,1.3205,1.3250,1339
2025-08-28 11:53:00,1.3250,1.3250,1.3250,1.3250,121
2025-08-28 11:52:00,1.3250,1.3250,1.3250,1.3250,324
2025-08-28 11:50:00,1.3203,1.3250,1.3203,1.3250,1402
2025-08-28 11:49:00,1.3250,1.3250,1.3203,1.3203,5750
2025-08-28 11:48:00,1.3250,1.3250,1.3250,1.3250,100
2025-08-28 11:47:00,1.3250,1.3250,1.3250,1.3250,449
2025-08-28 11:46:00,1.3250,1.3250,1.3250,1.3250,131
2025-08-28 11:45:00,1.3200,1.3250,1.3200,1.3250,864
2025-08-28 11:44:00,1.3250,1.3300,1.3250,1.3250,6429
2025-08-28 11:43:00,1.3250,1.3250,1.3250,1.3250,121
2025-08-28 11:42:00,1.3200,1.3250,1.3200,1.3250,589
2025-08-28 11:41:00,1.3250,1.3250,1.3250,1.3250,523
2025-08-28 11:40:00,1.3200,1.3250,1.3200,1.3250,2146
2025-08-28 11:39:00,1.3250,1.3250,1.3250,1.3250,441
2025-08-28 11:38:00,1.3250,1.3250,1.3200,1.3200,8308
2025-08-28 11:37:00,1.3250,1.3250,1.3250,1.3250,250
2025-08-28 11:36:00,1.3250,1.3250,1.3250,1.3250,1223
2025-08-28 11:35:00,1.3250,1.3266,1.3250,1.3250,4016
2025-08-28 11:34:00,1.3250,1.3250,1.3250,1.3250,913
2025-08-28 11:33:00,1.3255,1.3255,1.3250,1.3250,1266
2025-08-28 11:32:00,1.3250,1.3250,1.3200,1.3250,1802
2025-08-28 11:31:00,1.3250,1.3250,1.3250,1.3250,912
2025-08-28 11:30:00,1.3200,1.3200,1.3200,1.3200,272
2025-08-28 11:29:00,1.3200,1.3250,1.3200,1.3250,2315
2025-08-28 11:28:00,1.3200,1.3265,1.3200,1.3200,713
2025-08-28 11:27:00,1.3200,1.3250,1.3200,1.3250,4446
2025-08-28 11:26:00,1.3200,1.3200,1.3200,1.3200,6575
2025-08-28 11:25:00,1.3200,1.3271,1.3200,1.3200,11702
2025-08-28 11:24:00,1.3200,1.3227,1.3200,1.3227,7097
2025-08-28 11:23:00,1.3252,1.3252,1.3200,1.3200,3081
2025-08-28 11:22:00,1.3250,1.3250,1.3250,1.3250,138
2025-08-28 11:21:00,1.3350,1.3350,1.3300,1.3300,52612
2025-08-28 11:20:00,1.3350,1.3350,1.3300,1.3350,1188
2025-08-28 11:19:00,1.3350,1.3350,1.3350,1.3350,432
2025-08-28 11:18:00,1.3350,1.3350,1.3350,1.3350,1506
2025-08-28 11:17:00,1.3350,1.3350,1.3350,1.3350,120
2025-08-28 11:16:00,1.3350,1.3350,1.3350,1.3350,101
2025-08-28 11:15:00,1.3350,1.3400,1.3350,1.3350,29636
2025-08-28 11:14:00,1.3350,1.3350,1.3350,1.3350,3180
2025-08-28 11:13:00,1.3350,1.3378,1.3350,1.3378,1013
2025-08-28 11:12:00,1.3350,1.3350,1.3346,1.3346,1867
2025-08-28 11:11:00,1.3346,1.3359,1.3346,1.3359,618
2025-08-28 11:10:00,1.3350,1.3399,1.3350,1.3350,2395
2025-08-28 11:09:00,1.3350,1.3350,1.3350,1.3350,1033
2025-08-28 11:08:00,1.3350,1.3350,1.3300,1.3300,220
2025-08-28 11:07:00,1.3353,1.3353,1.3353,1.3353,3950
2025-08-28 11:06:00,1.3399,1.3400,1.3300,1.3350,63917
2025-08-28 11:05:00,1.3350,1.3350,1.3350,1.3350,12686
2025-08-28 11:04:00,1.3350,1.3400,1.3350,1.3350,70155
2025-08-28 11:03:00,1.3346,1.3346,1.3346,1.3346,251
2025-08-28 11:02:00,1.3350,1.3350,1.3300,1.3300,5668
2025-08-28 11:01:00,1.3350,1.3399,1.3350,1.3350,2761
2025-08-28 11:00:00,1.3350,1.3400,1.3350,1.3350,10946
2025-08-28 10:59:00,1.3350,1.3350,1.3300,1.3350,2454
2025-08-28 10:58:00,1.3350,1.3350,1.3350,1.3350,4102
2025-08-28 10:57:00,1.3350,1.3350,1.3350,1.3350,427
2025-08-28 10:55:00,1.3300,1.3300,1.3300,1.3300,226
2025-08-28 10:54:00,1.3367,1.3367,1.3367,1.3367,5512
2025-08-28 10:53:00,1.3350,1.3350,1.3300,1.3350,4072
2025-08-28 10:52:00,1.3350,1.3350,1.3350,1.3350,222
2025-08-28 10:51:00,1.3353,1.3353,1.3300,1.3350,615
2025-08-28 10:50:00,1.3350,1.3350,1.3350,1.3350,282
2025-08-28 10:49:00,1.3350,1.3350,1.3350,1.3350,342
2025-08-28 10:48:00,1.3350,1.3400,1.3350,1.3350,16287
2025-08-28 10:47:00,1.3350,1.3400,1.3301,1.3350,76310
2025-08-28 10:46:00,1.3331,1.3350,1.3303,1.3350,7808
2025-08-28 10:45:00,1.3350,1.3360,1.3350,1.3350,2016
2025-08-28 10:44:00,1.3300,1.3300,1.3300,1.3300,542
2025-08-28 10:43:00,1.3350,1.3350,1.3300,1.3350,1110
2025-08-28 10:41:00,1.3350,1.3350,1.3350,1.3350,144
2025-08-28 10:40:00,1.3300,1.3342,1.3300,1.3300,2975
2025-08-28 10:39:00,1.3300,1.3317,1.3300,1.3300,78093
2025-08-28 10:38:00,1.3350,1.3350,1.3300,1.3300,51402
2025-08-28 10:37:00,1.3350,1.3350,1.3350,1.3350,319
2025-08-28 10:36:00,1.3300,1.3399,1.3300,1.3399,1320
2025-08-28 10:35:00,1.3350,1.3350,1.3340,1.3350,673
2025-08-28 10:34:00,1.3350,1.3350,1.3300,1.3300,275
2025-08-28 10:33:00,1.3350,1.3350,1.3350,1.3350,359
2025-08-28 10:32:00,1.3350,1.3350,1.3350,1.3350,2889
2025-08-28 10:31:00,1.3300,1.3300,1.3300,1.3300,328
2025-08-28 10:30:00,1.3350,1.3350,1.3300,1.3300,6680
2025-08-28 10:29:00,1.3300,1.3350,1.3300,1.3350,347
2025-08-28 10:28:00,1.3350,1.3350,1.3350,1.3350,268
2025-08-28 10:27:00,1.3300,1.3350,1.3300,1.3350,1557
2025-08-28 10:26:00,1.3300,1.3362,1.3300,1.3362,4663
2025-08-28 10:25:00,1.3300,1.3350,1.3300,1.3350,200
2025-08-28 10:23:00,1.3300,1.3300,1.3300,1.3300,220
2025-08-28 10:22:00,1.3350,1.3350,1.3350,1.3350,312
2025-08-28 10:21:00,1.3350,1.3350,1.3300,1.3300,1308
2025-08-28 10:20:00,1.3350,1.3392,1.3350,1.3392,6907
2025-08-28 10:19:00,1.3350,1.3400,1.3350,1.3350,16173
2025-08-28 10:18:00,1.3442,1.3442,1.3350,1.3350,67206
2025-08-28 10:17:00,1.3450,1.3465,1.3442,1.3442,811
2025-08-28 10:16:00,1.3400,1.3450,1.3400,1.3450,610
2025-08-28 10:15:00,1.3450,1.3450,1.3400,1.3400,3895
2025-08-28 10:14:00,1.3500,1.3500,1.3400,1.3450,9452
2025-08-28 10:13:00,1.3400,1.3450,1.3400,1.3450,6243
2025-08-28 10:12:00,1.3450,1.3450,1.3400,1.3400,2691
2025-08-28 10:11:00,1.3450,1.3454,1.3431,1.3450,5626
2025-08-28 10:10:00,1.3450,1.3450,1.3400,1.3450,1398
2025-08-28 10:09:00,1.3450,1.3450,1.3450,1.3450,380
2025-08-28 10:08:00,1.3450,1.3450,1.3450,1.3450,1387
2025-08-28 10:07:00,1.3450,1.3450,1.3450,1.3450,839
2025-08-28 10:06:00,1.3457,1.3457,1.3450,1.3450,1079
2025-08-28 10:05:00,1.3400,1.3450,1.3400,1.3405,3592
2025-08-28 10:04:00,1.3450,1.3450,1.3400,1.3400,358
2025-08-28 10:02:00,1.3500,1.3500,1.3450,1.3450,15215
2025-08-28 10:01:00,1.3450,1.3450,1.3450,1.3450,14299
2025-08-28 10:00:00,1.3435,1.3450,1.3435,1.3450,1673
2025-08-28 09:59:00,1.3400,1.3454,1.3400,1.3400,1372
2025-08-28 09:58:00,1.3450,1.3450,1.3450,1.3450,2983
2025-08-28 09:57:00,1.3400,1.3454,1.3400,1.3454,774
2025-08-28 09:56:00,1.3450,1.3450,1.3400,1.3400,9751
2025-08-28 09:55:00,1.3450,1.3470,1.3443,1.3443,2533
2025-08-28 09:54:00,1.3450,1.3465,1.3401,1.3401,2456
2025-08-28 09:53:00,1.3400,1.3500,1.3350,1.3450,39504
2025-08-28 09:52:00,1.3350,1.3400,1.3350,1.3350,17619
2025-08-28 09:51:00,1.3350,1.3400,1.3350,1.3350,743
2025-08-28 09:50:00,1.3350,1.3350,1.3300,1.3300,1148
2025-08-28 09:49:00,1.3350,1.3350,1.3302,1.3350,1276
2025-08-28 09:48:00,1.3450,1.3450,1.3300,1.3350,13950
2025-08-28 09:47:00,1.3400,1.3495,1.3400,1.3495,545
2025-08-28 09:46:00,1.3450,1.3499,1.3450,1.3499,307
2025-08-28 09:45:00,1.3450,1.3450,1.3450,1.3450,1304
2025-08-28 09:44:00,1.3450,1.3458,1.3437,1.3450,4052
2025-08-28 09:43:00,1.3465,1.3500,1.3400,1.3450,9800
2025-08-28 09:42:00,1.3450,1.3499,1.3400,1.3400,10522
2025-08-28 09:41:00,1.3440,1.3453,1.3440,1.3450,5392
2025-08-28 09:40:00,1.3450,1.3450,1.3400,1.3450,38759
2025-08-28 09:39:00,1.3499,1.3499,1.3401,1.3433,4819
2025-08-28 09:38:00,1.3450,1.3499,1.3437,1.3446,16914
2025-08-28 09:37:00,1.3400,1.3469,1.3400,1.3469,28117
2025-08-28 09:36:00,1.3300,1.3350,1.3300,1.3350,13777
2025-08-28 09:35:00,1.3299,1.3300,1.3250,1.3300,11554
2025-08-28 09:34:00,1.3300,1.3300,1.3300,1.3300,125
2025-08-28 09:33:00,1.3300,1.3300,1.3300,1.3300,117
2025-08-28 09:32:00,1.3250,1.3250,1.3250,1.3250,539
