timestamp,open,high,low,close,volume
2025-08-27 19:11:00,345.9400,345.9900,345.8500,345.9000,3315
2025-08-27 19:10:00,345.8525,345.9500,345.8500,345.9100,1446
2025-08-27 19:09:00,345.9000,345.9500,345.8400,345.8700,4704
2025-08-27 19:08:00,345.9400,345.9500,345.9000,345.9400,1903
2025-08-27 19:07:00,345.9000,346.0000,345.8500,345.9900,1994
2025-08-27 19:06:00,345.9400,346.0000,345.8300,345.9250,988
2025-08-27 19:05:00,345.8200,345.9800,345.8000,345.9600,1848
2025-08-27 19:04:00,345.8300,345.9500,345.7600,345.8200,1151
2025-08-27 19:03:00,345.8700,346.0000,345.7762,345.8050,842
2025-08-27 19:02:00,345.7500,346.0000,345.7300,345.8200,2915
2025-08-27 19:01:00,345.9000,345.9900,345.7300,345.7500,8530
2025-08-27 19:00:00,345.9100,346.0000,345.9000,345.9500,2159
2025-08-27 18:59:00,345.9700,345.9896,345.9000,345.9100,4322
2025-08-27 18:58:00,346.0500,346.0500,345.8900,345.9508,2846
2025-08-27 18:57:00,346.0200,346.0900,345.9000,346.0500,4544
2025-08-27 18:56:00,346.0900,346.1100,346.0100,346.0100,1401
2025-08-27 18:55:00,346.1000,346.1500,346.0100,346.1000,2080
2025-08-27 18:54:00,346.1700,346.1700,346.1100,346.1100,3266
2025-08-27 18:53:00,346.2400,346.2800,346.1500,346.1500,686
2025-08-27 18:52:00,346.1100,346.3100,346.1100,346.2019,886
2025-08-27 18:51:00,346.1300,346.3900,346.0088,346.1600,2701
2025-08-27 18:50:00,346.0000,346.3900,345.9000,346.1300,3246
2025-08-27 18:49:00,346.0950,346.1800,346.0000,346.0000,1878
2025-08-27 18:48:00,346.2500,346.3400,346.0100,346.1000,5152
2025-08-27 18:47:00,346.3500,346.4100,346.2500,346.2500,1651
2025-08-27 18:46:00,346.3700,346.4400,346.2505,346.2505,3374
2025-08-27 18:45:00,346.3400,346.4400,346.2500,346.2500,2100
2025-08-27 18:44:00,346.3900,346.4600,346.1800,346.3150,2532
2025-08-27 18:43:00,346.4450,346.5000,346.2900,346.2900,1433
2025-08-27 18:42:00,346.5699,346.5700,346.4200,346.4450,1375
2025-08-27 18:41:00,346.4200,346.5800,346.4100,346.5000,3265
2025-08-27 18:40:00,346.6000,346.6000,346.3900,346.5000,2028
2025-08-27 18:39:00,346.5800,346.6600,346.4100,346.5000,3259
2025-08-27 18:38:00,346.4900,346.6600,346.4100,346.5900,2944
2025-08-27 18:37:00,346.3400,346.5100,346.3016,346.5000,4879
2025-08-27 18:36:00,346.3500,346.4100,346.2000,346.3100,2212
2025-08-27 18:35:00,346.4400,346.5000,346.2550,346.5000,4199
2025-08-27 18:34:00,346.1800,346.4500,346.1500,346.4300,3283
2025-08-27 18:33:00,346.0200,346.1900,345.9600,346.1900,2836
2025-08-27 18:32:00,346.0700,346.1000,345.9500,346.0295,2910
2025-08-27 18:31:00,345.9100,346.1900,345.9000,346.0400,2868
2025-08-27 18:30:00,345.7600,346.0000,345.7500,346.0000,7028
2025-08-27 18:29:00,346.0000,346.0000,345.7500,345.8700,6073
2025-08-27 18:28:00,345.9100,346.0500,345.8000,346.0000,809
2025-08-27 18:27:00,346.0950,346.1700,345.7400,345.9100,2369
2025-08-27 18:26:00,346.0500,346.3000,346.0000,346.0000,4294
2025-08-27 18:25:00,345.9000,346.2100,345.8700,346.1000,3714
2025-08-27 18:24:00,345.7300,346.1000,345.7000,345.9600,4800
2025-08-27 18:23:00,345.8100,345.8900,345.7000,345.8500,4532
2025-08-27 18:22:00,345.7900,345.9800,345.7500,345.8700,4859
2025-08-27 18:21:00,345.8500,345.9500,345.6000,345.8000,6729
2025-08-27 18:20:00,346.0300,346.1500,345.7500,345.8715,16547
2025-08-27 18:19:00,346.1400,346.2000,345.9500,346.1200,23966
2025-08-27 18:18:00,346.3000,346.3100,346.1020,346.2000,5930
2025-08-27 18:17:00,346.4400,346.6000,346.2900,346.3300,2042
2025-08-27 18:16:00,346.4150,346.6000,346.3700,346.4700,4463
2025-08-27 18:15:00,346.5100,346.5900,346.4000,346.4000,5569
2025-08-27 18:14:00,346.5948,346.7500,346.4000,346.5600,1642
2025-08-27 18:13:00,346.4999,346.7500,346.3300,346.5900,6308
2025-08-27 18:12:00,346.5500,346.7000,346.3200,346.4800,3999
2025-08-27 18:11:00,346.3000,346.8000,346.3000,346.4850,6788
2025-08-27 18:10:00,346.3100,346.6000,346.2500,346.3500,2093
2025-08-27 18:09:00,346.2500,346.6000,346.2200,346.3300,4093
2025-08-27 18:08:00,346.4900,346.5000,346.2000,346.3000,6070
2025-08-27 18:07:00,346.6800,346.7000,346.4100,346.4981,4777
2025-08-27 18:06:00,346.7150,346.8000,346.6600,346.6800,2758
2025-08-27 18:05:00,346.7700,346.9500,346.6600,346.7000,4690
2025-08-27 18:04:00,346.8300,346.8800,346.6500,346.7400,5602
2025-08-27 18:03:00,347.1500,347.1500,346.7700,346.8300,3547
2025-08-27 18:02:00,347.1500,347.2500,346.7700,346.7700,10898
2025-08-27 18:01:00,347.2600,347.2750,347.1000,347.1000,4371
2025-08-27 18:00:00,347.3600,347.3900,347.2200,347.2200,4637
2025-08-27 17:59:00,347.3500,347.4000,347.3200,347.3500,3570
2025-08-27 17:58:00,347.3500,347.4000,347.3000,347.3100,3905
2025-08-27 17:57:00,347.3500,347.4000,347.3000,347.4000,1902
2025-08-27 17:56:00,347.2900,347.4000,347.2400,347.2950,4066
2025-08-27 17:55:00,347.2200,347.3400,347.2200,347.3000,2042
2025-08-27 17:54:00,347.3000,347.3000,347.2200,347.2200,2740
2025-08-27 17:53:00,347.2600,347.3000,347.2100,347.2600,1564
2025-08-27 17:52:00,347.2200,347.3000,347.1100,347.2600,1034
2025-08-27 17:51:00,347.2000,347.2800,347.2000,347.2300,1420
2025-08-27 17:50:00,347.2900,347.2900,347.2000,347.2100,822
2025-08-27 17:49:00,347.2800,347.3000,347.2000,347.2500,2373
2025-08-27 17:48:00,347.3100,347.3100,347.1500,347.2700,2650
2025-08-27 17:47:00,347.2600,347.3988,347.2000,347.2400,835
2025-08-27 17:46:00,347.3994,347.3994,347.2000,347.2100,4278
2025-08-27 17:45:00,347.3000,347.4000,347.2500,347.4000,2494
2025-08-27 17:44:00,347.3800,347.4000,347.2500,347.3000,4141
2025-08-27 17:43:00,347.3000,347.4000,347.2600,347.3500,2579
2025-08-27 17:42:00,347.2900,347.3500,347.2700,347.2800,1866
2025-08-27 17:41:00,347.2800,347.3000,347.2800,347.3000,660
2025-08-27 17:40:00,347.2700,347.3000,347.2600,347.3000,1061
2025-08-27 17:39:00,347.2900,347.3000,347.2600,347.2700,757
2025-08-27 17:38:00,347.3000,347.3500,347.2700,347.2900,1950
2025-08-27 17:37:00,347.3300,347.4700,347.3000,347.3200,912
2025-08-27 17:36:00,347.3600,347.5000,347.3000,347.4000,3297
2025-08-27 17:35:00,347.3500,347.5000,347.3000,347.3300,2174
2025-08-27 17:34:00,347.5900,347.6000,347.3000,347.3000,825
2025-08-27 17:33:00,347.4000,347.5000,347.3000,347.5000,2578
2025-08-27 17:32:00,347.4900,347.4900,347.3000,347.4900,6519
2025-08-27 17:31:00,347.4900,347.5000,347.3000,347.4600,1834
2025-08-27 17:30:00,347.5000,347.7000,347.2900,347.4000,5198
2025-08-27 17:29:00,347.2900,347.4400,347.2100,347.4000,4122
2025-08-27 17:28:00,347.1000,347.3900,347.1000,347.2987,2524
2025-08-27 17:27:00,347.3000,347.3000,347.1000,347.1500,5358
2025-08-27 17:26:00,347.3300,347.5000,347.2999,347.2999,3915
2025-08-27 17:25:00,347.6900,347.6900,347.2500,347.2500,12364
2025-08-27 17:24:00,347.6000,347.7000,347.5916,347.6022,426
2025-08-27 17:23:00,347.7000,347.7300,347.5900,347.7000,2224
2025-08-27 17:22:00,347.7450,347.7900,347.6000,347.7300,2084
2025-08-27 17:21:00,347.7100,347.8400,347.7000,347.7000,1642
2025-08-27 17:20:00,347.8500,347.8500,347.7000,347.7100,4916
2025-08-27 17:19:00,347.7600,347.9000,347.7600,347.8400,1938
2025-08-27 17:18:00,347.8100,349.6000,347.7025,347.7600,2613
2025-08-27 17:17:00,347.8900,347.9000,347.7778,347.8000,4546
2025-08-27 17:16:00,347.9000,347.9400,347.8000,347.8300,4186
2025-08-27 17:15:00,347.7700,347.9700,347.7600,347.8900,1482
2025-08-27 17:14:00,347.9400,348.0000,347.7000,347.8200,4480
2025-08-27 17:13:00,347.8200,348.0000,347.7000,347.9500,7848
2025-08-27 17:12:00,347.6000,347.9000,347.5000,347.9000,9681
2025-08-27 17:11:00,347.3700,347.6000,347.3700,347.5000,5906
2025-08-27 17:10:00,347.4489,347.5000,347.3500,347.4200,3024
2025-08-27 17:09:00,347.3550,347.4500,347.2100,347.3500,3835
2025-08-27 17:08:00,347.4000,347.4800,347.2100,347.3550,1693
2025-08-27 17:07:00,347.2400,347.5000,347.1500,347.4800,12638
2025-08-27 17:06:00,347.2300,349.6000,347.1100,347.1900,2280
2025-08-27 17:05:00,347.2399,347.2400,347.1100,347.1700,3756
2025-08-27 17:04:00,347.1100,347.2500,347.1100,347.2400,2740
2025-08-27 17:03:00,347.8318,347.8318,326.8946,347.2374,2755
2025-08-27 17:02:00,347.0800,347.2500,340.5212,347.1200,1710
2025-08-27 17:01:00,347.3800,347.4200,347.0000,347.0900,4533
2025-08-27 17:00:00,347.3800,347.4700,347.3000,347.3600,7933
2025-08-27 16:59:00,347.4500,349.9776,323.7206,347.4000,2844
2025-08-27 16:58:00,347.4600,347.4600,332.8572,347.4300,5526
2025-08-27 16:57:00,347.4400,347.4600,325.6873,347.4600,6501
2025-08-27 16:56:00,347.2100,347.8318,347.1000,347.4400,7295
2025-08-27 16:55:00,347.2500,347.4000,347.0800,347.2600,5284
2025-08-27 16:54:00,347.0400,347.4000,323.4972,330.8773,9056
2025-08-27 16:53:00,347.1900,347.4500,346.9534,347.0300,15075
2025-08-27 16:52:00,346.7200,347.1900,346.6068,347.1900,11017
2025-08-27 16:51:00,346.4400,346.9500,346.4000,346.7200,17755
2025-08-27 16:50:00,346.5000,346.6500,340.5212,346.4400,14855
2025-08-27 16:49:00,346.2650,346.5800,346.1800,346.5800,12735
2025-08-27 16:48:00,346.1500,346.3300,346.0100,346.2900,15584
2025-08-27 16:47:00,346.3900,362.2289,332.8572,346.0100,15876
2025-08-27 16:46:00,346.5900,346.6400,334.8459,346.4000,14884
2025-08-27 16:45:00,346.7500,349.9776,346.5040,346.5750,10821
2025-08-27 16:44:00,346.5900,350.2094,323.7206,346.7500,11853
2025-08-27 16:43:00,346.9368,362.2289,346.5000,346.5500,9621
2025-08-27 16:42:00,346.9200,347.1000,346.8600,346.9200,7514
2025-08-27 16:41:00,347.0200,347.2000,346.8100,346.9400,8263
2025-08-27 16:40:00,346.7900,349.6000,346.7000,347.1600,548325
2025-08-27 16:39:00,347.1600,347.2000,346.6800,346.7600,17730
2025-08-27 16:38:00,347.0100,349.6000,347.0000,347.2000,12716
2025-08-27 16:37:00,347.2750,347.4000,346.8800,347.0000,9097
2025-08-27 16:36:00,347.2500,347.3500,346.9000,347.3350,11205
2025-08-27 16:35:00,347.2350,347.4000,346.8000,347.1000,17260
2025-08-27 16:34:00,347.3650,347.4300,347.0000,347.3900,23178
2025-08-27 16:33:00,347.7090,347.8000,347.2500,347.3900,11674
2025-08-27 16:32:00,348.3396,348.3396,347.6200,347.7987,15161
2025-08-27 16:31:00,348.4000,348.5000,348.2100,348.3000,14889
2025-08-27 16:30:00,348.1000,348.5000,347.9800,348.4300,20966
2025-08-27 16:29:00,348.1000,348.2000,347.9200,348.1000,26067
2025-08-27 16:28:00,347.7000,348.1600,347.7000,348.0500,6117
2025-08-27 16:27:00,348.2000,348.2500,347.5700,347.9100,29203
2025-08-27 16:26:00,347.7100,348.4000,347.1600,348.1800,31024
2025-08-27 16:25:00,346.7000,348.0000,346.7000,347.7000,30901
2025-08-27 16:24:00,346.2205,346.8900,346.2200,346.7400,29410
2025-08-27 16:23:00,346.1300,346.9500,346.0100,346.3000,34314
2025-08-27 16:22:00,346.5200,347.0000,346.0000,346.1290,62725
2025-08-27 16:21:00,348.5000,349.0100,346.5100,346.5100,86854
2025-08-27 16:20:00,348.5500,349.0800,348.5000,348.5000,28953
2025-08-27 16:19:00,348.5900,348.6200,348.5000,348.5007,6462
2025-08-27 16:18:00,348.5800,348.6200,348.5000,348.6200,16215
2025-08-27 16:17:00,348.6800,348.7000,348.5000,348.5900,7460
2025-08-27 16:16:00,348.6700,348.7000,348.5800,348.6500,8617
2025-08-27 16:15:00,348.7300,349.6000,348.6000,348.6700,8213
2025-08-27 16:14:00,348.8400,348.8700,348.6800,348.7297,7196
2025-08-27 16:13:00,348.8500,348.8900,348.8000,348.8000,3651
2025-08-27 16:12:00,348.8000,348.8800,348.7600,348.8700,6845
2025-08-27 16:11:00,348.8400,348.9000,348.7300,348.8493,4444
2025-08-27 16:10:00,348.9100,349.6000,348.7300,348.8000,9758
2025-08-27 16:09:00,348.8200,349.0000,348.8200,348.8800,10415
2025-08-27 16:08:00,348.7600,348.8300,348.7300,348.8200,10654
2025-08-27 16:07:00,348.7000,349.6000,348.6300,348.7500,87622
2025-08-27 16:06:00,348.7500,348.7900,348.6103,348.6999,8456
2025-08-27 16:05:00,348.5650,349.6000,348.4800,348.6500,29323
2025-08-27 16:04:00,348.7200,349.6000,348.5300,348.5300,28232
2025-08-27 16:03:00,348.8900,349.2700,348.6800,348.7000,16409
2025-08-27 16:02:00,349.1150,349.6000,348.8000,348.9000,79801
2025-08-27 16:01:00,349.3000,349.6000,349.0000,349.1437,29317
2025-08-27 16:00:00,349.5000,349.6000,349.2200,349.3200,4369129
2025-08-27 15:59:00,349.6600,350.0000,349.4300,349.4800,652800
2025-08-27 15:58:00,349.8800,349.8900,349.6300,349.6550,246957
2025-08-27 15:57:00,349.7400,349.9100,349.6000,349.8903,206198
2025-08-27 15:56:00,349.8500,349.9899,349.7200,349.7300,192697
2025-08-27 15:55:00,349.5000,350.0000,349.5000,349.8550,255548
2025-08-27 15:54:00,349.6300,350.0500,349.4400,349.5000,251697
2025-08-27 15:53:00,350.0599,350.1200,349.5990,349.6200,232646
2025-08-27 15:52:00,350.3700,350.3937,349.9200,350.0596,222393
2025-08-27 15:51:00,350.4800,350.5600,350.2900,350.3600,123837
2025-08-27 15:50:00,350.2500,351.1000,350.2500,350.4744,236888
2025-08-27 15:49:00,350.2550,350.3150,350.1800,350.2300,81693
2025-08-27 15:48:00,350.1200,350.2700,350.0200,350.2550,116500
2025-08-27 15:47:00,350.3300,350.4000,350.0776,350.1150,179465
2025-08-27 15:46:00,350.5191,350.5399,350.3300,350.3450,117322
2025-08-27 15:45:00,350.8900,350.9003,350.5000,350.5000,208271
2025-08-27 15:44:00,350.9000,351.0000,350.8315,350.8800,77648
2025-08-27 15:43:00,351.0200,351.0300,350.8000,350.9000,93543
2025-08-27 15:42:00,350.8300,351.1000,350.7901,351.0511,153671
2025-08-27 15:41:00,350.9256,351.0000,350.7400,350.8300,151379
2025-08-27 15:40:00,350.7150,350.9200,350.6600,350.9000,126853
2025-08-27 15:39:00,350.7600,350.7816,350.6450,350.6600,102071
2025-08-27 15:38:00,350.4800,350.7900,350.4019,350.7502,177987
2025-08-27 15:37:00,350.4300,350.4900,350.2500,350.4900,83796
2025-08-27 15:36:00,350.2700,350.5000,350.2400,350.4308,123828
2025-08-27 15:35:00,350.3300,350.3800,350.2259,350.2800,85578
2025-08-27 15:34:00,350.3401,350.3800,350.2300,350.3002,92494
2025-08-27 15:33:00,350.2250,350.3700,350.1900,350.3100,119866
2025-08-27 15:32:00,349.9700,350.2900,349.9200,350.2101,519625
2025-08-27 15:31:00,349.8600,349.9800,349.7800,349.9750,77239
2025-08-27 15:30:00,349.9200,350.1250,349.8100,349.8700,146876
2025-08-27 15:29:00,349.7750,350.0000,349.6901,349.9116,101315
2025-08-27 15:28:00,349.8090,349.9800,349.6400,349.7400,109250
2025-08-27 15:27:00,349.9199,350.0000,349.7300,349.7900,96731
2025-08-27 15:26:00,350.0801,350.1099,349.8500,349.9084,90577
2025-08-27 15:25:00,349.8500,350.1600,349.7832,350.0800,115846
2025-08-27 15:24:00,350.1250,350.1250,349.8500,349.8900,81150
2025-08-27 15:23:00,350.2100,350.2100,349.9300,350.1100,97245
2025-08-27 15:22:00,350.1138,350.3400,350.0000,350.2201,129528
2025-08-27 15:21:00,350.3250,350.4000,349.9100,350.1100,158793
2025-08-27 15:20:00,349.9730,350.3900,349.9730,350.3250,179640
2025-08-27 15:19:00,349.9000,350.0800,349.8100,350.0000,138883
2025-08-27 15:18:00,349.4600,349.9300,349.3700,349.8850,210532
2025-08-27 15:17:00,349.4790,349.6199,349.3300,349.4754,181711
2025-08-27 15:16:00,349.7600,349.8000,349.3200,349.4750,175405
2025-08-27 15:15:00,349.4900,349.8500,349.4000,349.7700,302124
2025-08-27 15:14:00,349.7700,349.8800,349.3700,349.4400,225318
2025-08-27 15:13:00,349.6100,350.1350,349.4500,349.7750,321420
2025-08-27 15:12:00,350.4300,350.4399,349.4000,349.6635,440289
2025-08-27 15:11:00,350.6900,350.7400,350.4084,350.4600,136131
2025-08-27 15:10:00,350.9300,350.9300,350.6600,350.6905,95766
2025-08-27 15:09:00,350.8900,351.1000,350.8500,350.9350,83616
2025-08-27 15:08:00,350.7400,351.0100,350.6400,350.8950,116688
2025-08-27 15:07:00,350.8900,350.9700,350.7100,350.7500,99553
2025-08-27 15:06:00,351.1300,351.1500,350.8100,350.9005,92057
2025-08-27 15:05:00,351.0900,351.3600,350.9950,351.1600,161093
2025-08-27 15:04:00,350.9800,351.1100,350.8700,351.1000,108585
2025-08-27 15:03:00,350.9900,351.0250,350.8600,350.9700,61885
2025-08-27 15:02:00,350.9000,351.1000,350.8000,350.9897,110125
2025-08-27 15:01:00,350.7136,350.9150,350.5600,350.9073,127671
2025-08-27 15:00:00,350.7800,350.7900,350.4306,350.6600,129825
2025-08-27 14:59:00,350.9300,350.9400,350.7500,350.7646,79029
2025-08-27 14:58:00,350.9800,351.0690,350.8700,350.9400,86487
2025-08-27 14:57:00,351.2200,351.2200,350.9500,350.9500,115468
2025-08-27 14:56:00,351.3600,351.4500,351.1900,351.2200,49271
2025-08-27 14:55:00,351.1900,351.3800,351.1900,351.3800,61809
2025-08-27 14:54:00,351.4800,351.5099,351.1700,351.2000,99876
2025-08-27 14:53:00,351.6300,351.6300,351.4300,351.4800,68197
2025-08-27 14:52:00,351.5797,351.6600,351.5400,351.6400,79440
2025-08-27 14:51:00,351.4100,351.6000,351.3806,351.5750,48750
2025-08-27 14:50:00,351.4900,351.5400,351.3800,351.4250,34914
2025-08-27 14:49:00,351.5701,351.6000,351.4500,351.4899,37482
2025-08-27 14:48:00,351.3950,351.5899,351.3946,351.5799,74707
2025-08-27 14:47:00,351.5400,351.5900,351.3000,351.3700,71202
2025-08-27 14:46:00,351.5300,351.6616,351.4800,351.5600,44246
2025-08-27 14:45:00,351.4800,351.6600,351.4750,351.5350,47497
2025-08-27 14:44:00,351.5630,351.6300,351.4200,351.4999,68913
2025-08-27 14:43:00,351.7300,351.7300,351.5500,351.5550,69157
2025-08-27 14:42:00,351.7350,351.7858,351.6300,351.7397,53598
2025-08-27 14:41:00,351.7300,351.8000,351.6500,351.7354,60824
2025-08-27 14:40:00,351.7510,351.8000,351.6400,351.7400,73320
2025-08-27 14:39:00,351.7100,351.7800,351.5801,351.7500,78497
2025-08-27 14:38:00,351.6000,351.7432,351.4800,351.7050,65738
2025-08-27 14:37:00,351.6700,351.6900,351.5300,351.5826,47412
2025-08-27 14:36:00,351.4550,351.7500,351.4501,351.6600,81507
2025-08-27 14:35:00,351.3035,351.5900,351.2800,351.4400,96003
2025-08-27 14:34:00,351.2250,351.3800,351.2001,351.3100,53545
2025-08-27 14:33:00,351.2600,351.3200,351.1700,351.2300,53147
2025-08-27 14:32:00,351.3332,351.3899,351.2022,351.2500,35757
2025-08-27 14:31:00,351.4300,351.4900,351.2872,351.3400,50952
2025-08-27 14:30:00,351.3100,351.5300,351.2930,351.4300,79309
2025-08-27 14:29:00,351.1951,351.3900,351.1951,351.3400,61373
2025-08-27 14:28:00,351.2244,351.2496,351.1101,351.1950,40029
2025-08-27 14:27:00,351.1897,351.2900,351.1400,351.2400,43866
2025-08-27 14:26:00,351.1750,351.2500,351.1500,351.1679,52973
2025-08-27 14:25:00,351.4100,351.4100,351.1400,351.1800,75054
2025-08-27 14:24:00,351.4760,351.5000,351.3400,351.4362,51082
2025-08-27 14:23:00,351.2600,351.5201,351.2300,351.5000,81649
2025-08-27 14:22:00,351.3200,351.3326,351.1300,351.2500,75612
2025-08-27 14:21:00,351.3300,351.3650,351.1401,351.3200,95294
2025-08-27 14:20:00,351.5500,351.5700,351.3200,351.3300,98229
2025-08-27 14:19:00,351.7300,351.7500,351.3900,351.5200,113190
2025-08-27 14:18:00,351.6150,351.7300,351.5900,351.7150,74451
2025-08-27 14:17:00,351.8550,351.8700,351.5400,351.6100,162701
2025-08-27 14:16:00,351.7832,352.0300,351.7832,351.8600,160965
2025-08-27 14:15:00,351.7250,351.8200,351.7000,351.7950,77062
2025-08-27 14:14:00,351.6800,351.8516,351.6000,351.7100,101523
2025-08-27 14:13:00,351.4550,351.7600,351.4301,351.6900,120150
2025-08-27 14:12:00,351.5191,351.6156,351.4200,351.4400,77459
2025-08-27 14:11:00,351.4928,351.5500,351.4301,351.5000,73796
2025-08-27 14:10:00,351.4350,351.5000,351.4000,351.4710,71657
2025-08-27 14:09:00,351.4801,351.6400,351.4200,351.4350,144079
2025-08-27 14:08:00,351.1832,351.5400,351.1832,351.5000,171665
2025-08-27 14:07:00,351.0000,351.2800,350.9800,351.1939,122254
2025-08-27 14:06:00,350.7882,351.1000,350.7676,351.0016,83806
2025-08-27 14:05:00,350.8200,350.8700,350.6900,350.7601,62210
2025-08-27 14:04:00,350.8957,350.9488,350.8000,350.8416,60625
2025-08-27 14:03:00,350.6700,350.9200,350.6500,350.9010,68948
2025-08-27 14:02:00,350.7600,350.8000,350.5874,350.6700,51350
2025-08-27 14:01:00,350.4500,350.8050,350.3701,350.7401,95849
2025-08-27 14:00:00,350.5700,350.6700,350.4100,350.4500,45649
2025-08-27 13:59:00,350.7200,350.7250,350.5535,350.5900,36917
2025-08-27 13:58:00,350.6150,350.7400,350.6000,350.7300,51737
2025-08-27 13:57:00,350.4800,350.6400,350.4450,350.6299,54236
2025-08-27 13:56:00,350.6400,350.6699,350.4700,350.4863,37599
2025-08-27 13:55:00,350.6400,350.6599,350.5600,350.6250,43295
2025-08-27 13:54:00,350.4850,350.7000,350.4850,350.6490,75693
2025-08-27 13:53:00,350.4600,350.5300,350.3194,350.4950,41217
2025-08-27 13:52:00,350.5406,350.6300,350.3500,350.4600,48933
2025-08-27 13:51:00,350.4200,350.5899,350.3601,350.5351,53058
2025-08-27 13:50:00,350.4101,350.4900,350.3100,350.4314,78105
2025-08-27 13:49:00,350.6400,350.6900,350.3900,350.4000,64179
2025-08-27 13:48:00,350.7150,350.7400,350.4500,350.6699,74459
2025-08-27 13:47:00,350.8699,350.8699,350.6100,350.7138,56553
2025-08-27 13:46:00,350.6794,350.9600,350.6601,350.8540,97844
2025-08-27 13:45:00,350.5595,350.7101,350.5500,350.7000,47137
2025-08-27 13:44:00,350.6450,350.7400,350.5400,350.5600,56304
2025-08-27 13:43:00,350.3500,350.6486,350.3400,350.6450,73642
2025-08-27 13:42:00,350.6200,350.6700,350.3280,350.3500,109796
2025-08-27 13:41:00,350.6000,350.7700,350.5958,350.6100,81245
2025-08-27 13:40:00,350.5850,350.6800,350.5500,350.6100,54178
2025-08-27 13:39:00,350.5751,350.6614,350.5000,350.5756,48382
2025-08-27 13:38:00,350.4546,350.6500,350.3500,350.5900,115818
2025-08-27 13:37:00,350.4900,350.6500,350.4401,350.4600,77666
2025-08-27 13:36:00,350.8126,350.8300,350.4600,350.4800,91398
2025-08-27 13:35:00,350.9400,350.9900,350.7200,350.8200,58673
2025-08-27 13:34:00,350.9783,351.0500,350.9001,350.9200,71691
2025-08-27 13:33:00,351.1650,351.2200,350.8700,350.9600,68963
2025-08-27 13:32:00,351.1400,351.2453,351.0500,351.1539,49738
